Time,Voltage,,Time,Voltage
0.086054176,-3.223670156,,0.086054176,-5.094454787
0.086214128,-3.585619678,,0.086214128,-5.108188116
0.08637408,-3.91338847,,0.08637408,-5.074007385
0.086534032,-4.220709861,,0.086534032,-5.080721458
0.086693984,-4.480117191,,0.086693984,-5.053559984
0.086853936,-4.685201575,,0.086853936,-5.039826655
0.087013888,-4.842066713,,0.087013888,-5.033112583
0.08717384,-4.951322977,,0.08717384,-5.026093326
0.087333792,-4.992522965,,0.087333792,-5.005645924
0.087493744,-5.026703696,,0.087493744,-4.998931852
0.087653696,-4.958342235,,0.087653696,-4.998931852
0.087813648,-4.889980773,,0.087813648,-5.005645924
0.0879736,-4.739829707,,0.0879736,-4.991912595
0.088133552,-4.568926054,,0.088133552,-4.957731864
0.088293504,-4.316232795,,0.088293504,-4.964751122
0.088453456,-4.043092135,,0.088453456,-4.964751122
0.088613408,-3.722037416,,0.088613408,-4.930570391
0.08877336,-3.36710715,,0.08877336,-4.937284463
0.088933312,-2.97769097,,0.088933312,-4.930570391
0.089093264,-2.547379986,,0.089093264,-4.923856319
0.089253216,-2.11035493,,0.089253216,-4.89638966
0.089413168,-1.632435072,,0.089413168,-4.930570391
0.08957312,-1.167943358,,0.08957312,-4.903103732
0.089733072,-0.669576098,,0.089733072,-4.889675588
0.089893024,-0.164189581,,0.089893024,5.148777734
0.090052976,0.354930265,,0.090052976,5.155491806
0.090212928,0.860316782,,0.090212928,5.142063662
0.09037288,1.317789239,,0.09037288,5.135044404
0.090532832,1.809747612,,0.090532832,5.135044404
0.090692784,2.267220069,,0.090692784,5.128330332
0.090852736,2.724692526,,0.090852736,5.114597003
0.091012688,3.120822779,,0.091012688,5.100863674
0.09117264,3.503219703,,0.09117264,5.094149602
0.091332592,3.844721824,,0.091332592,5.100863674
0.091492544,4.145329142,,0.091492544,5.080416272
0.091652496,4.41175573,,0.091652496,5.059968871
0.091812448,4.623249001,,0.091812448,5.046235542
0.0919724,4.807885983,,0.0919724,5.046235542
0.092132352,4.937589648,,0.092132352,5.046235542
0.092292304,4.998931852,,0.092292304,5.053254799
0.092452256,5.039826655,,0.092452256,5.046235542
0.092612208,5.012665181,,0.092612208,5.012054811
0.09277216,4.937589648,,0.09277216,4.998626667
0.092932112,4.807885983,,0.092932112,4.998626667
0.093092064,4.609820856,,0.093092064,4.964445936
0.093252016,4.384289071,,0.093252016,5.005340739
0.093411968,4.145329142,,0.093411968,4.971160009
0.09357192,3.81756035,,0.09357192,4.964445936
0.093731872,3.503219703,,0.093731872,4.950712607
0.093891824,3.10708945,,0.093891824,4.930265206
0.094051776,2.677083651,,0.094051776,4.930265206
0.094211728,2.233039338,,0.094211728,4.936979278
0.09437168,1.768547624,,0.09437168,4.916531877
0.094531632,1.304361095,,0.094531632,4.909817804
0.094691584,0.812402722,,0.094691584,4.916531877
0.094851536,0.293588061,,0.094851536,4.902798547
0.095011488,-0.198065126,,0.095011488,-5.12161626
0.09517144,-0.72420423,,0.09517144,-5.128635517
0.095331392,-1.188390759,,0.095331392,-5.108188116
0.095491344,-1.673329875,,0.095491344,-5.12161626
0.095651296,-2.15826899,,0.095651296,-5.12161626
0.095811248,-2.609027375,,0.095811248,-5.101168859
0.0959712,-3.018890957,,0.0959712,-5.101168859
0.096131152,-3.394268624,,0.096131152,-5.087740715
0.096291104,-3.763237403,,0.096291104,-5.053559984
0.096451056,-4.063539537,,0.096451056,-5.080721458
0.096611008,-4.343699454,,0.096611008,-5.053559984
0.09677096,-4.582659383,,0.09677096,-5.033112583
0.096930912,-4.76699118,,0.096930912,-5.026093326
0.097090864,-4.889980773,,0.097090864,-5.019379254
0.097250816,-4.978789636,,0.097250816,-5.005645924
0.097410768,-5.019684439,,0.097410768,-5.005645924
0.09757072,-4.978789636,,0.09757072,-5.005645924
0.097730672,-4.930875576,,0.097730672,-5.012359996
0.097890624,-4.821619312,,0.097890624,-4.991912595
0.098050576,-4.664754173,,0.098050576,-4.985198523
0.098210528,-4.452955718,,0.098210528,-4.964751122
0.09837048,-4.206976531,,0.09837048,-4.985198523
0.098530432,-3.91338847,,0.098530432,-4.951017792
0.098690384,-3.55815302,,0.098690384,-4.957731864
0.098850336,-3.175756096,,0.098850336,-4.903103732
0.099010288,-2.766197699,,0.099010288,-4.94430372
0.09917024,-2.349620045,,0.09917024,-4.91012299
0.099330192,-1.88512833,,0.099330192,-4.916837062
0.099490144,-1.400189215,,0.099490144,-4.889675588
0.099650096,-0.928983428,,0.099650096,-4.889675588
0.099810048,-0.437330241,,0.099810048,-4.882656331
0.09997,0.102237007,,0.09997,5.148777734
0.100129952,0.587176122,,0.100129952,5.148777734
0.100289904,1.099276711,,0.100289904,5.142063662
0.100449856,1.570482498,,0.100449856,5.128330332
0.100609808,2.06244087,,0.100609808,5.128330332
0.10076976,2.471999268,,0.10076976,5.107882931
0.100929712,2.922757653,,0.100929712,5.094149602
0.101089664,3.305154576,,0.101089664,5.0737022
0.101249616,3.708304086,,0.101249616,5.094149602
0.101409568,4.001892148,,0.101409568,5.0737022
0.10156952,4.295480209,,0.10156952,5.03952147
0.101729472,4.541459395,,0.101729472,5.053254799
0.101889424,4.71907712,,0.101889424,5.053254799
0.102049376,4.875942259,,0.102049376,5.046235542
0.102209328,4.971770379,,0.102209328,5.053254799
0.10236928,5.019379254,,0.10236928,5.019074068
0.102529232,5.012665181,,0.102529232,5.019074068
0.102689184,4.958037049,,0.102689184,4.998626667
0.102849136,4.869228187,,0.102849136,5.019074068
0.103009088,4.725791192,,0.103009088,4.998626667
0.10316904,4.527726066,,0.10316904,4.998626667
0.103328992,4.281746879,,0.103328992,4.964445936
0.103488944,3.988158818,,0.103488944,4.99160741
0.103648896,3.660390027,,0.103648896,4.964445936
0.103808848,3.325907163,,0.103808848,4.964445936
0.1039688,2.895596179,,0.1039688,4.943998535
0.104128752,2.479018525,,0.104128752,4.950712607
0.104288704,2.014526811,,0.104288704,4.930265206
0.104448656,1.543321024,,0.104448656,4.909817804
0.104608608,1.065095981,,0.104608608,4.909817804
0.10476856,0.587176122,,0.10476856,4.902798547
0.104928512,0.061342204,,0.104928512,-5.13534959
0.105088464,-0.444044313,,0.105088464,-5.13534959
0.105248416,-0.969878231,,0.105248416,-5.13534959
0.105408368,-1.427350688,,0.105408368,-5.13534959
0.10556832,-1.919309061,,0.10556832,-5.128635517
0.105728272,-2.356334117,,0.105728272,-5.108188116
0.105888224,-2.772911771,,0.105888224,-5.101168859
0.106048176,-3.196203497,,0.106048176,-5.114902188
0.106208128,-3.578905606,,0.106208128,-5.087740715
0.10636808,-3.906674398,,0.10636808,-5.087740715
0.106528032,-4.18652913,,0.106528032,-5.066988128
0.106687984,-4.466689047,,0.106687984,-5.053559984
0.106847936,-4.637287515,,0.106847936,-5.053559984
0.107007888,-4.835352641,,0.107007888,-5.039826655
0.10716784,-4.930875576,,0.10716784,-5.012359996
0.107327792,-5.006256294,,0.107327792,-5.026093326
0.107487744,-5.012970367,,0.107487744,-4.998931852
0.107647696,-4.965056307,,0.107647696,-4.998931852
0.107807648,-4.883266701,,0.107807648,-4.985198523
0.1079676,-4.746543779,,0.1079676,-4.985198523
0.108127552,-4.562211982,,0.108127552,-4.964751122
0.108287504,-4.350413526,,0.108287504,-4.964751122
0.108447456,-4.050111393,,0.108447456,-4.957731864
0.108607408,-3.756218146,,0.108607408,-4.937284463
0.10876736,-3.387554552,,0.10876736,-4.930570391
0.108927312,-3.005157628,,0.108927312,-4.94430372
0.109087264,-2.561113315,,0.109087264,-4.923856319
0.109247216,-2.144535661,,0.109247216,-4.94430372
0.109407168,-1.666615802,,0.109407168,-4.903103732
0.10956712,-1.195410016,,0.10956712,-4.89638966
0.109727072,-0.669576098,,0.109727072,-4.903103732
0.109887024,-0.177617725,,0.109887024,5.142063662
0.110046976,0.30732139,,0.110046976,5.155491806
0.110206928,0.826136052,,0.110206928,5.148777734
0.11036688,1.324808496,,0.11036688,5.148777734
0.110526832,1.802728355,,0.110526832,5.142063662
0.110686784,2.260505997,,0.110686784,5.135044404
0.110846736,2.690511795,,0.110846736,5.100863674
0.111006688,3.120822779,,0.111006688,5.107882931
0.11116664,3.496505631,,0.11116664,5.080416272
0.111326592,3.851741081,,0.111326592,5.0737022
0.111486544,4.152043214,,0.111486544,5.0737022
0.111646496,4.404736473,,0.111646496,5.066682943
0.111806448,4.63698233,,0.111806448,5.053254799
0.1119664,4.807885983,,0.1119664,5.03952147
0.112126352,4.94430372,,0.112126352,5.03952147
0.112286304,4.99221778,,0.112286304,5.03952147
0.112446256,5.039826655,,0.112446256,4.998626667
0.112606208,4.998931852,,0.112606208,4.998626667
0.11276616,4.930570391,,0.11276616,5.005340739
0.112926112,4.794152654,,0.112926112,4.99160741
0.113086064,4.643696402,,0.113086064,4.998626667
0.113246016,4.404736473,,0.113246016,4.99160741
0.113405968,4.145329142,,0.113405968,4.978179266
0.11356592,3.865169225,,0.11356592,4.971160009
0.113725872,3.476058229,,0.113725872,4.950712607
0.113885824,3.10708945,,0.113885824,4.930265206
0.114045776,2.677083651,,0.114045776,4.930265206
0.114205728,2.260505997,,0.114205728,4.923551134
0.11436568,1.782280953,,0.11436568,4.916531877
0.114525632,1.290627766,,0.114525632,4.902798547
0.114685584,0.826136052,,0.114685584,4.882351146
0.114845536,0.30732139,,0.114845536,4.896084475
0.115005488,-0.191351054,,0.115005488,-5.142368847
0.11516544,-0.683004242,,0.11516544,-5.114902188
0.115325392,-1.167943358,,0.115325392,-5.142368847
0.115485344,-1.666615802,,0.115485344,-5.13534959
0.115645296,-2.12408826,,0.115645296,-5.101168859
0.115805248,-2.568132572,,0.115805248,-5.101168859
0.1159652,-2.998138371,,0.1159652,-5.094454787
0.116125152,-3.360087893,,0.116125152,-5.060274056
0.116285104,-3.722037416,,0.116285104,-5.080721458
0.116445056,-4.043092135,,0.116445056,-5.060274056
0.116605008,-4.323252052,,0.116605008,-5.060274056
0.11676496,-4.562211982,,0.11676496,-5.033112583
0.116924912,-4.746543779,,0.116924912,-5.026093326
0.117084864,-4.889980773,,0.117084864,-5.026093326
0.117244816,-4.992522965,,0.117244816,-5.033112583
0.117404768,-5.019684439,,0.117404768,-5.019379254
0.11756472,-4.992522965,,0.11756472,-5.005645924
0.117724672,-4.937894833,,0.117724672,-5.005645924
0.117884624,-4.808191168,,0.117884624,-4.985198523
0.118044576,-4.678182318,,0.118044576,-4.991912595
0.118204528,-4.480117191,,0.118204528,-4.985198523
0.11836448,-4.18652913,,0.11836448,-4.957731864
0.118524432,-3.906674398,,0.118524432,-4.971465194
0.118684384,-3.571886349,,0.118684384,-4.923856319
0.118844336,-3.196203497,,0.118844336,-4.94430372
0.119004288,-2.7866451,,0.119004288,-4.916837062
0.11916424,-2.349620045,,0.11916424,-4.916837062
0.119324192,-1.905575732,,0.119324192,-4.916837062
0.119484144,-1.427350688,,0.119484144,-4.89638966
0.119644096,-0.928983428,,0.119644096,-4.889675588
0.119804048,-0.444044313,,0.119804048,-4.889675588
0.119964,0.061342204,,0.119964,5.155491806
0.120123952,0.566728721,,0.120123952,5.148777734
0.120283904,1.072115238,,0.120283904,5.155491806
0.120443856,1.570482498,,0.120443856,5.135044404
0.120603808,2.021240883,,0.120603808,5.121311075
0.12076376,2.471999268,,0.12076376,5.121311075
0.120923712,2.902310251,,0.120923712,5.114597003
0.121083664,3.312173833,,0.121083664,5.08743553
0.121243616,3.674123356,,0.121243616,5.100863674
0.121403568,4.001892148,,0.121403568,5.08743553
0.12156352,4.275032807,,0.12156352,5.080416272
0.121723472,4.527726066,,0.121723472,5.053254799
0.121883424,4.71907712,,0.121883424,5.03952147
0.122043376,4.869228187,,0.122043376,5.03952147
0.122203328,4.964751122,,0.122203328,5.0737022
0.12236328,5.026398511,,0.12236328,5.032807398
0.122523232,5.019379254,,0.122523232,5.025788141
0.122683184,4.978484451,,0.122683184,5.005340739
0.122843136,4.875942259,,0.122843136,5.005340739
0.123003088,4.71907712,,0.123003088,5.019074068
0.12316304,4.527726066,,0.12316304,4.99160741
0.123322992,4.281746879,,0.123322992,4.99160741
0.123482944,3.988158818,,0.123482944,4.971160009
0.123642896,3.701284829,,0.123642896,4.971160009
0.123802848,3.325907163,,0.123802848,4.943998535
0.1239628,2.91604358,,0.1239628,4.943998535
0.124122752,2.499465926,,0.124122752,4.943998535
0.124282704,2.055421613,,0.124282704,4.923551134
0.124442656,1.563768426,,0.124442656,4.916531877
0.124602608,1.106295969,,0.124602608,4.923551134
0.12476256,0.58046205,,0.12476256,4.896084475
0.124922512,0.075075533,,0.124922512,-5.155796991
0.125082464,-0.437330241,,0.125082464,-5.142368847
0.125242416,-0.922269356,,0.125242416,-5.128635517
0.125402368,-1.406903287,,0.125402368,-5.108188116
0.12556232,-1.905575732,,0.12556232,-5.094454787
0.125722272,-2.349620045,,0.125722272,-5.087740715
0.125882224,-2.779625843,,0.125882224,-5.094454787
0.126042176,-3.196203497,,0.126042176,-5.080721458
0.126202128,-3.55815302,,0.126202128,-5.074007385
0.12636208,-3.91338847,,0.12636208,-5.074007385
0.126522032,-4.206976531,,0.126522032,-5.066988128
0.126681984,-4.446241646,,0.126681984,-5.033112583
0.126841936,-4.671468245,,0.126841936,-5.033112583
0.127001888,-4.81490524,,0.127001888,-5.033112583
0.12716184,-4.937894833,,0.12716184,-5.039826655
0.127321792,-4.985503708,,0.127321792,-5.019379254
0.127481744,-5.026703696,,0.127481744,-5.005645924
0.127641696,-4.978789636,,0.127641696,-4.998931852
0.127801648,-4.896694845,,0.127801648,-4.991912595
0.1279616,-4.760277108,,0.1279616,-4.971465194
0.128121552,-4.575945311,,0.128121552,-4.964751122
0.128281504,-4.336680197,,0.128281504,-4.957731864
0.128441456,-4.036378063,,0.128441456,-4.964751122
0.128601408,-3.749504074,,0.128601408,-4.964751122
0.12876136,-3.394268624,,0.12876136,-4.937284463
0.128921312,-3.0118717,,0.128921312,-4.94430372
0.129081264,-2.581560717,,0.129081264,-4.937284463
0.129241216,-2.151554918,,0.129241216,-4.923856319
0.129401168,-1.673329875,,0.129401168,-4.91012299
0.12956112,-1.202124088,,0.12956112,-4.882656331
0.129721072,-0.703451643,,0.129721072,-4.882656331
0.129881024,-0.191351054,,0.129881024,5.162511063
0.130040976,0.30732139,,0.130040976,5.175939207
0.130200928,0.826136052,,0.130200928,5.162511063
0.13036088,1.331522568,,0.13036088,5.128330332
0.130520832,1.789300211,,0.130520832,5.128330332
0.130680784,2.246772668,,0.130680784,5.107882931
0.130840736,2.683797723,,0.130840736,5.121311075
0.131000688,3.120822779,,0.131000688,5.121311075
0.13116064,3.476058229,,0.13116064,5.08743553
0.131320592,3.844721824,,0.131320592,5.08743553
0.131480544,4.152043214,,0.131480544,5.080416272
0.131640496,4.41175573,,0.131640496,5.059968871
0.131800448,4.630268258,,0.131800448,5.094149602
0.1319604,4.800866726,,0.1319604,5.053254799
0.132120352,4.937589648,,0.132120352,5.025788141
0.132280304,5.012665181,,0.132280304,5.03952147
0.132440256,5.033112583,,0.132440256,5.005340739
0.132600208,5.005951109,,0.132600208,5.032807398
0.13276016,4.937589648,,0.13276016,4.998626667
0.132920112,4.814600055,,0.132920112,5.005340739
0.133080064,4.63698233,,0.133080064,5.005340739
0.133240016,4.432203131,,0.133240016,4.978179266
0.133399968,4.152043214,,0.133399968,4.957426679
0.13355992,3.865169225,,0.13355992,4.971160009
0.133719872,3.503219703,,0.133719872,4.964445936
0.133879824,3.134556108,,0.133879824,4.943998535
0.134039776,2.697531053,,0.134039776,4.936979278
0.134199728,2.280953398,,0.134199728,4.936979278
0.13435968,1.802728355,,0.13435968,4.923551134
0.134519632,1.358989227,,0.134519632,4.936979278
0.134679584,0.85360271,,0.134679584,4.902798547
0.134839536,0.341196936,,0.134839536,4.909817804
0.134999488,-0.164189581,,0.134999488,-5.155796991
0.13515944,-0.683004242,,0.13515944,-5.128635517
0.135319392,-1.174962615,,0.135319392,-5.13534959
0.135479344,-1.646168401,,0.135479344,-5.12161626
0.135639296,-2.11035493,,0.135639296,-5.114902188
0.135799248,-2.561113315,,0.135799248,-5.087740715
0.1359592,-2.97769097,,0.1359592,-5.087740715
0.136119152,-3.373821223,,0.136119152,-5.066988128
0.136279104,-3.729056673,,0.136279104,-5.066988128
0.136439056,-4.056825465,,0.136439056,-5.046540727
0.136599008,-4.309518723,,0.136599008,-5.053559984
0.13675896,-4.562211982,,0.13675896,-5.053559984
0.136918912,-4.739829707,,0.136918912,-5.039826655
0.137078864,-4.883266701,,0.137078864,-5.019379254
0.137238816,-5.006256294,,0.137238816,-5.019379254
0.137398768,-5.019684439,,0.137398768,-5.012359996
0.13755872,-4.999237037,,0.13755872,-5.005645924
0.137718672,-4.937894833,,0.137718672,-4.991912595
0.137878624,-4.828638569,,0.137878624,-4.985198523
0.138038576,-4.671468245,,0.138038576,-4.978484451
0.138198528,-4.466689047,,0.138198528,-4.957731864
0.13835848,-4.213995788,,0.13835848,-4.978484451
0.138518432,-3.920102542,,0.138518432,-4.951017792
0.138678384,-3.59233375,,0.138678384,-4.930570391
0.138838336,-3.209936827,,0.138838336,-4.957731864
0.138998288,-2.813806574,,0.138998288,-4.930570391
0.13915824,-2.397228919,,0.13915824,-4.903103732
0.139318192,-1.926023133,,0.139318192,-4.903103732
0.139478144,-1.454817347,,0.139478144,-4.882656331
0.139638096,-0.969878231,,0.139638096,-4.89638966
0.139798048,-0.457777642,,0.139798048,-4.869228187
0.139958,0.054628132,,0.139958,5.182958464
0.140117952,0.539262062,,0.140117952,5.162511063
0.140277904,1.037934507,,0.140277904,5.135044404
0.140437856,1.536606952,,0.140437856,5.121311075
0.140597808,2.007812738,,0.140597808,5.128330332
0.14075776,2.465285195,,0.14075776,5.128330332
0.140917712,2.895596179,,0.140917712,5.114597003
0.141077664,3.298440504,,0.141077664,5.094149602
0.141237616,3.660390027,,0.141237616,5.08743553
0.141397568,3.988158818,,0.141397568,5.080416272
0.14155752,4.281746879,,0.14155752,5.066682943
0.141717472,4.493545335,,0.141717472,5.066682943
0.141877424,4.725791192,,0.141877424,5.059968871
0.142037376,4.855494858,,0.142037376,5.046235542
0.142197328,4.971770379,,0.142197328,5.03952147
0.14235728,5.033112583,,0.14235728,5.032807398
0.142517232,5.026398511,,0.142517232,5.019074068
0.142677184,4.964751122,,0.142677184,5.032807398
0.142837136,4.862514115,,0.142837136,5.005340739
0.142997088,4.71907712,,0.142997088,4.998626667
0.14315704,4.541459395,,0.14315704,4.998626667
0.143316992,4.302499466,,0.143316992,4.984893338
0.143476944,4.022339549,,0.143476944,4.964445936
0.143636896,3.674123356,,0.143636896,4.943998535
0.143796848,3.332621235,,0.143796848,4.943998535
0.1439568,2.936490982,,0.1439568,4.930265206
0.144116752,2.519913327,,0.144116752,4.916531877
0.144276704,2.069154942,,0.144276704,4.923551134
0.144436656,1.584215827,,0.144436656,4.916531877
0.144596608,1.092562639,,0.144596608,4.930265206
0.14475656,0.600909452,,0.14475656,4.896084475
0.144916512,0.102237007,,0.144916512,-5.142368847
0.145076464,-0.40314951,,0.145076464,-5.155796991
0.145236416,-0.908536027,,0.145236416,-5.12161626
0.145396368,-1.406903287,,0.145396368,-5.13534959
0.14555632,-1.871395001,,0.14555632,-5.114902188
0.145716272,-2.328867458,,0.145716272,-5.094454787
0.145876224,-2.75246437,,0.145876224,-5.101168859
0.146036176,-3.169042024,,0.146036176,-5.101168859
0.146196128,-3.55815302,,0.146196128,-5.066988128
0.14635608,-3.879207739,,0.14635608,-5.060274056
0.146516032,-4.18652913,,0.146516032,-5.053559984
0.146675984,-4.446241646,,0.146675984,-5.074007385
0.146835936,-4.651020844,,0.146835936,-5.033112583
0.146995888,-4.821619312,,0.146995888,-5.039826655
0.14715584,-4.965056307,,0.14715584,-5.026093326
0.147315792,-4.985503708,,0.147315792,-5.019379254
0.147475744,-5.012970367,,0.147475744,-5.005645924
0.147635696,-4.985503708,,0.147635696,-4.991912595
0.147795648,-4.889980773,,0.147795648,-5.005645924
0.1479556,-4.760277108,,0.1479556,-4.998931852
0.148115552,-4.555497909,,0.148115552,-4.964751122
0.148275504,-4.336680197,,0.148275504,-4.957731864
0.148435456,-4.070558794,,0.148435456,-4.957731864
0.148595408,-3.742790002,,0.148595408,-4.951017792
0.14875536,-3.387554552,,0.14875536,-4.937284463
0.148915312,-3.025605029,,0.148915312,-4.94430372
0.149075264,-2.615741447,,0.149075264,-4.930570391
0.149235216,-2.15826899,,0.149235216,-4.923856319
0.149395168,-1.693777276,,0.149395168,-4.903103732
0.14955512,-1.22257149,,0.14955512,-4.91012299
0.149715072,-0.72420423,,0.149715072,-4.903103732
0.149875024,-0.225531785,,0.149875024,5.121311075
0.150034976,0.293588061,,0.150034976,5.169225135
0.150194928,0.785241249,,0.150194928,5.148777734
0.15035488,1.283913694,,0.15035488,5.169225135
0.150514832,1.75511948,,0.150514832,5.128330332
0.150674784,2.233039338,,0.150674784,5.121311075
0.150834736,2.663350322,,0.150834736,5.128330332
0.150994688,3.086642048,,0.150994688,5.114597003
0.15115464,3.455610828,,0.15115464,5.100863674
0.151314592,3.81756035,,0.151314592,5.08743553
0.151474544,4.124881741,,0.151474544,5.066682943
0.151634496,4.391308329,,0.151634496,5.0737022
0.151794448,4.616534928,,0.151794448,5.080416272
0.1519544,4.807885983,,0.1519544,5.053254799
0.152114352,4.937589648,,0.152114352,5.03952147
0.152274304,5.012665181,,0.152274304,5.03952147
0.152434256,5.019379254,,0.152434256,5.012054811
0.152594208,5.033112583,,0.152594208,5.012054811
0.15275416,4.923856319,,0.15275416,5.005340739
0.152914112,4.821314127,,0.152914112,4.99160741
0.153074064,4.630268258,,0.153074064,5.005340739
0.153234016,4.41175573,,0.153234016,4.978179266
0.153393968,4.165776543,,0.153393968,4.984893338
0.15355392,3.858455153,,0.15355392,4.957426679
0.153713872,3.523972289,,0.153713872,4.964445936
0.153873824,3.134556108,,0.153873824,4.943998535
0.154033776,2.724692526,,0.154033776,4.923551134
0.154193728,2.3014008,,0.154193728,4.936979278
0.15435368,1.816461684,,0.15435368,4.923551134
0.154513632,1.35196997,,0.154513632,4.916531877
0.154673584,0.860316782,,0.154673584,4.902798547
0.154833536,0.361949522,,0.154833536,4.896084475
0.154993488,-0.13000885,,0.154993488,-5.142368847
0.15515344,-0.648823511,,0.15515344,-5.101168859
0.155313392,-1.133762627,,0.155313392,-5.128635517
0.155473344,-1.632435072,,0.155473344,-5.12161626
0.155633296,-2.103640858,,0.155633296,-5.108188116
0.155793248,-2.540665914,,0.155793248,-5.087740715
0.1559532,-2.957243568,,0.1559532,-5.094454787
0.156113152,-3.36710715,,0.156113152,-5.080721458
0.156273104,-3.715323344,,0.156273104,-5.087740715
0.156433056,-4.022644734,,0.156433056,-5.066988128
0.156593008,-4.309518723,,0.156593008,-5.053559984
0.15675296,-4.534745323,,0.15675296,-5.033112583
0.156912912,-4.73281045,,0.156912912,-5.046540727
0.157072864,-4.889980773,,0.157072864,-5.039826655
0.157232816,-4.978789636,,0.157232816,-5.012359996
0.157392768,-5.006256294,,0.157392768,-5.033112583
0.15755272,-5.012970367,,0.15755272,-5.005645924
0.157712672,-4.951322977,,0.157712672,-4.985198523
0.157872624,-4.828638569,,0.157872624,-4.985198523
0.158032576,-4.664754173,,0.158032576,-4.998931852
0.158192528,-4.45966979,,0.158192528,-4.94430372
0.15835248,-4.227423933,,0.15835248,-4.978484451
0.158512432,-3.906674398,,0.158512432,-4.951017792
0.158672384,-3.599353008,,0.158672384,-4.930570391
0.158832336,-3.230384228,,0.158832336,-4.916837062
0.158992288,-2.820825831,,0.158992288,-4.916837062
0.15915224,-2.404248177,,0.15915224,-4.923856319
0.159312192,-1.926023133,,0.159312192,-4.916837062
0.159472144,-1.461531419,,0.159472144,-4.903103732
0.159632096,-0.969878231,,0.159632096,-4.89638966
0.159792048,-0.478225043,,0.159792048,-4.889675588
0.159952,0.027161473,,0.159952,5.162511063
0.160111952,0.552995392,,0.160111952,5.162511063
0.160271904,1.058381909,,0.160271904,5.135044404
0.160431856,1.509140294,,0.160431856,5.135044404
0.160591808,1.994079409,,0.160591808,5.121311075
0.16075176,2.458571123,,0.16075176,5.128330332
0.160911712,2.861415448,,0.160911712,5.128330332
0.161071664,3.298440504,,0.161071664,5.114597003
0.161231616,3.633228553,,0.161231616,5.08743553
0.161391568,3.967711417,,0.161391568,5.094149602
0.16155152,4.261299478,,0.16155152,5.080416272
0.161711472,4.493545335,,0.161711472,5.046235542
0.161871424,4.712057863,,0.161871424,5.059968871
0.162031376,4.869228187,,0.162031376,5.046235542
0.162191328,4.964751122,,0.162191328,5.019074068
0.16235128,5.026398511,,0.16235128,5.032807398
0.162511232,5.033112583,,0.162511232,5.032807398
0.162671184,4.978484451,,0.162671184,5.005340739
0.162831136,4.889675588,,0.162831136,4.978179266
0.162991088,4.759971923,,0.162991088,4.984893338
0.16315104,4.548173467,,0.16315104,4.99160741
0.163310992,4.31592761,,0.163310992,4.971160009
0.163470944,4.022339549,,0.163470944,4.936979278
0.163630896,3.708304086,,0.163630896,4.978179266
0.163790848,3.339335307,,0.163790848,4.964445936
0.1639508,2.950224311,,0.1639508,4.930265206
0.164110752,2.533646657,,0.164110752,4.923551134
0.164270704,2.082888272,,0.164270704,4.902798547
0.164430656,1.597949156,,0.164430656,4.916531877
0.164590608,1.106295969,,0.164590608,4.889370403
0.16475056,0.614642781,,0.16475056,4.896084475
0.164910512,0.109256264,,0.164910512,-5.155796991
0.165070464,-0.40314951,,0.165070464,-5.13534959
0.165230416,-0.881069369,,0.165230416,-5.13534959
0.165390368,-1.386455885,,0.165390368,-5.114902188
0.16555032,-1.864680929,,0.16555032,-5.114902188
0.165710272,-2.328867458,,0.165710272,-5.114902188
0.165870224,-2.766197699,,0.165870224,-5.080721458
0.166030176,-3.162022767,,0.166030176,-5.101168859
0.166190128,-3.544724876,,0.166190128,-5.101168859
0.16635008,-3.872493667,,0.16635008,-5.066988128
0.166510032,-4.179815058,,0.166510032,-5.074007385
0.166669984,-4.446241646,,0.166669984,-5.039826655
0.166829936,-4.644001587,,0.166829936,-5.066988128
0.166989888,-4.808191168,,0.166989888,-5.019379254
0.16714984,-4.944608905,,0.16714984,-5.019379254
0.167309792,-4.999237037,,0.167309792,-5.039826655
0.167469744,-5.019684439,,0.167469744,-5.005645924
0.167629696,-4.972075564,,0.167629696,-4.998931852
0.167789648,-4.896694845,,0.167789648,-4.991912595
0.1679496,-4.774010437,,0.1679496,-4.998931852
0.168109552,-4.589373455,,0.168109552,-4.985198523
0.168269504,-4.350413526,,0.168269504,-4.978484451
0.168429456,-4.077272866,,0.168429456,-4.957731864
0.168589408,-3.763237403,,0.168589408,-4.937284463
0.16874936,-3.428449355,,0.16874936,-4.937284463
0.168909312,-3.039338359,,0.168909312,-4.91012299
0.169069264,-2.629474776,,0.169069264,-4.937284463
0.169229216,-2.172002319,,0.169229216,-4.91012299
0.169389168,-1.707510605,,0.169389168,-4.91012299
0.16954912,-1.20883816,,0.16954912,-4.916837062
0.169709072,-0.765099033,,0.169709072,-4.89638966
0.169869024,-0.232245857,,0.169869024,5.148777734
0.170028976,0.279854732,,0.170028976,5.175939207
0.170188928,0.764793847,,0.170188928,5.142063662
0.17034888,1.256447035,,0.17034888,5.121311075
0.170508832,1.75511948,,0.170508832,5.121311075
0.170668784,2.226325266,,0.170668784,5.128330332
0.170828736,2.677083651,,0.170828736,5.128330332
0.170988688,3.079927976,,0.170988688,5.100863674
0.17114864,3.441877499,,0.17114864,5.107882931
0.171308592,3.803827021,,0.171308592,5.08743553
0.171468544,4.117862484,,0.171468544,5.080416272
0.171628496,4.377574999,,0.171628496,5.080416272
0.171788448,4.609820856,,0.171788448,5.053254799
